"name","symbol","CIK"
"NUVEEN CAL PREM INC MUN FD","NCU",NULL
"NUVEEN CO","NNO",NULL
"NUVEEN CT DIV","NFC",NULL
"NUVEEN CT DIV","NGK",NULL
"NUVEEN CT DIV","NGO",NULL
"NUVEEN DIV ADVAN FD","NXZ",NULL
"NUVEEN DV ADV","NZF",NULL
"NUVEEN GA DIV","NKG",NULL
"NUVEEN GA DV ADV","NZX",NULL
"NUVEEN GEORGIA","NPG",NULL
"NUVEEN INS CA DV","NKL",NULL
"NUVEEN INS DIV","NVG",NULL
"NUVEEN INS NY DV","NKO",NULL
"NUVEEN MASS DIV","NMB",NULL
"NUVEEN MD","NWI",NULL
"NUVEEN MD DIV","NFM",NULL
"NUVEEN MD DV ADV","NZR",NULL
"NUVEEN MI DV ADV","NZW",NULL
"NUVEEN MISOURI","NOM",NULL
"NUVEEN NC DIV","NII",NULL
"NUVEEN NC DIV FD","NRB",NULL
"NUVEEN NJ DIV","NXJ",NULL
"NUVEEN NJ DIV","NUJ",NULL
"NUVEEN NY DIV","NXK",NULL
"NUVEEN OH DIV","NVJ",NULL
"NUVEEN OH DIV FD","NXI",NULL
"NUVEEN OH DV ADV","NBJ",NULL
"NUVEEN PA DIV","NVY",NULL
"NUVEEN PA DIVIDE FD","NXM",NULL
"NUVEEN REAL EST","JRS",NULL
"NUVEEN VA","NNB",NULL
"NUVEEN VA DIV","NGB",NULL
"NV GOLD & CASINO","UWN",NULL
"NVR","NVR",NULL
"OHIO ART","OAR",NULL
"OIL SERVICE ML ETF ADR","OIH",NULL
"OLYMPIC CASCADE","OLY",NULL
"ON2 TECHNOLOGIES","ONT","0001045280"
"ONE LIBERTY PROP","OLP",NULL
"OPTICARE HEALTH","OPT",NULL
"ORIOLE HOMES STK A","OHC.A",NULL
"ORIOLE HOMES STK B","OHC.B",NULL
"ORLEANS HOMEBLDR","OHB",NULL
"OVERHILL FARMS","OFI",NULL
"PAB BANKSHAR","PAB",NULL
"PACHOLDER HI YLD","PHF",NULL
"PACIFIC RIM MNG","PMU",NULL
"PACKAGED ICE","ICY",NULL
"PALATIN TECH","PTN",NULL
"PARAGON TECH","PTG",NULL
"PARK NATIONAL","PRK",NULL
"PAXSON COMMS STK A","PAX",NULL
"PEACE ARCH","PAE",NULL
"PEAPACK GLADSTON","PGC","0001050743"
"PELICAN FINL","PFI",NULL
"PEOPLES HOLDING","PHC",NULL
"PERINI","PCR",NULL
"PETROCORP","PEX",NULL
"PG&E HOLDING 7.9 QUIDS DEB A","PCG.Q",NULL
"PHARM HOLDRS ML ETF ADR","PPH",NULL
"PHOENIX FOOTWEAR","PXG",NULL
"PHOTOELECTRON","PHX",NULL
"PINNACLE BANC","PLE",NULL
"PINNACLE DATA","PNS",NULL
"PIONEER DRILLING","PDC",NULL
"PITTSBURGH & WVR","PW",NULL
"PLC SYSTEMS","PLC",NULL
"PLYMOUTH RUBBER STK A","PLR.A",NULL
"PLYMOUTH RUBBER STK B","PLR.B",NULL
"PMC CAPITAL","PMC",NULL
"PMC COMM","PCC",NULL
"POLYAIR INTER","PPK",NULL
"PREMIER BANCORP","PPA",NULL
"PRESIDENT REALTY STK A","PDL.A",NULL
"PRESIDENT REALTY STK B","PDL.B",NULL
"PRICE LEGACY","XLG",NULL
"PROBEX","PRB",NULL
"PROLONG INTL","PRL",NULL
"PROTERION CORP","PRC",NULL
"PROVENA FOODS","PZA",NULL
"PROVIDENCE WORCH","PWX",NULL
"PROVIDENT ENERGY UN","PVX",NULL
"PS BUSINESS PARK","PSB",NULL
"PSYCHEMEDICS","PMD",NULL
"PURADYN FILTER","PFT",NULL
"PUTNAM CAL INV GR MU TR FD","PCA",NULL
"PUTNAM NY INV GR MUN TR FD","PMN",NULL
"PYR ENERGY","PYR",NULL
"QUESTCOR PHARM","QSC",NULL
"QUIETPOWER SYS","KWT",NULL
"RADIOLOGIX","RGX","0001031329"
"RAMPART CAPITAL","RAC",NULL
"RATEXCHANGE","RTX",NULL
"READING INTL STK A","RDI.A",NULL
"READING INTL STK B","RDI.B",NULL
"REEDS JEWELERS","RJI",NULL
"REFAC","REF",NULL
"REGAL BELOIT","RBC",NULL
"REGIONAL BANK ML ETF ADR","RKH",NULL
"REMINGTON OIL NON VTG","REM",NULL
"RENTECH","RTK",NULL
"RETAIL HOLDRS ADR","RTH",NULL
"RETRACTABLE TECH","RVP",NULL
"REUNION INDS","RUN",NULL
"RICA FOODS","RCF",NULL
"RICHMONT MINES","RIC",NULL
"RIVIERA HOLDINGS","RIV",NULL
"RIVIERA TOOL","RTC",NULL
"ROBERTS REALTY","RPI","0001011109"
"ROTONICS MANUF","RMI",NULL
"RUSS 1000 GRWTH","IWF",NULL
"RUSS 1000 INDEX","IWB",NULL
"RUSS 1000 VALUE","IWD",NULL
"RUSS 2000 GRWTH FD","IWO",NULL
"RUSS 2000 VALUE FD","IWN",NULL
"RUSS 3000 GRWTH FD","IWZ",NULL
"RUSS 3000 INDEX","IWV",NULL
"RUSS 3000 VALUE FD","IWW",NULL
"S&P 500 BAR GRO","IVW",NULL
"S&P 500 BAR VAL","IVE",NULL
"S&P 500 INDEX","IVV",NULL
"S&P DEPOS RECPTS","SPY",NULL
"S&P EUROPE 350 FD","IEV",NULL
"S&P MD 400 GRWTH FD","IJK",NULL
"S&P MD 400 VALUE FD","IJJ",NULL
"S&P MDCP 400 IDX","IJH",NULL
"S&P MIDCAP 400 UN","MDY",NULL
"S&P SM 600 GRWTH FD","IJT",NULL
"S&P SM 600 VALUE FD","IJS",NULL
"S&P SMCP 600 IDX","IJR",NULL
"SAGA COMS","SGA",NULL
"SAL TR PR FD PFD","PBA",NULL
"SALISBURY BANCP","SAL","0001060219"
"SALOMON SB EQ LNK MOTOROLA","EMV",NULL
"SALOMON SB EQL CISCO DEB","ECI",NULL
"SALOMON SB HLDGS","ASB",NULL
"SALOMON SB HLDGS","EAP",NULL
"SALOMON SB HLDGS ELKS","ESK",NULL
"SALOMON SB HLDGS INTEL ELKS 20","EIT",NULL
"SALOMON SB HLDGS INTERNET INDE","SSB",NULL
"SALOMON SB HLDGS TARGETS","TCZ",NULL
"SALOMON SB HLDGS TARGETS EMC","TMY","0001132645"
"SALOMON SB HLDGS TEXAS INST EL","ETJ",NULL
"SAN JOSE WATER","SJW",NULL
"SCHUFF INTL","SHF",NULL
"SCOPE INDUSTRIES","SCP",NULL
"SCUDDER RREEF FD","SRQ",NULL
"SEABOARD","SEB",NULL
"SECURITY CAPITAL","SCC","0000314340"
"SELAS CORP AMER","SLS",NULL
"SEMICONDUCTOR ML ETF ADR","SMH",NULL
"SEMOTUS SOLUTIONS","DLK",NULL
"SENESCO TECH","SNT",NULL
"SERVOTRONICS","SVT",NULL
"SHEFFIELD PHARM","SHM",NULL
"SHELBOURNE I","HXD",NULL
"SHELBOURNE II","HXE",NULL
"SHELBOURNE III","HXF",NULL
"SHERWOOD BRANDS","SHD",NULL
"SIFCO INDUSTRIES","SIF",NULL
"SIMULA","SMU",NULL
"SINGING MACHINE","SMD",NULL
"SMITH & WESSON","SWB",NULL
"SNOWDANCE","SND",NULL
"SOFTWARE HOLDRS ML ETF ADR","SWH",NULL
"SONOMA INTL","SMA","0001292055"
"SOUTHERN BANC","SRN",NULL
"SOUTHERN CALIF","SCE.Q",NULL
"SOUTHFIRST BANC","SZB",NULL
"SOUTHWEST GA FIN","SGB",NULL
"SPORTS CLUB","SCY",NULL
"ST DJ SMCP GRO","DSG",NULL
"STAR STRUCK","KAP",NULL
"STATE BANCORP","STB",NULL
"STEPHAN","TSC",NULL
"STERLING CAPITAL","SPR",NULL
"STONEHAVEN RLTY","RPP",NULL
"STONEHAVEN RLTY PR A","RPP.A",NULL
"STONEPATH GROUP","STG",NULL
"STORAGE COMP","SOS",NULL
"STREETTRACKS","DGT",NULL
"STREETTRACKS","DSV",NULL
"STREETTRACKS","RWR",NULL
"STREETTRACKS GROWTH IDX","ELG",NULL
"STREETTRACKS VALUE IDX","ELV",NULL
"STRUCTURED PRODS","CTK",NULL
"STRUCTURED PRODS","ISB",NULL
"STRUCTURED PRODS","LSB",NULL
"STRUCTURED PRODS","NQE",NULL
"STRUCTURED PRODS","RSB",NULL
"STRUCTURED PRODS","SRB",NULL
"STRUCTURED PRODS","TGU",NULL
"STRUCTURED PRODS","THN",NULL
"STRUCTURED PRODS","XOS",NULL
"STRUCTURED PRODS DEB","JSB",NULL
"STRUCTURED PRODS DEB","NQH",NULL
"STRUCTURED PRODS TIERS","XSB",NULL
"STRUCTURED PRODS TIERS 2002-6 ","NQL",NULL
"STRUCTURED PRODS TIERS S&P TR ","SMC",NULL
"STRUCTURED PRODS TIERS TR CT","SNB",NULL
"STRUCTURED PRODSTIERS S&P DEB","HSB",NULL
"SUNAIR ELECT","SNR",NULL
"SUNLINK HLTH","SSY",NULL
"SUPERIOR UNIFORM","SGC",NULL
"SUPREME INDS","STS",NULL
"SURGICARE","SRG",NULL
"SUSSEX BANCORP","SBB",NULL
"SVI Solutions","SVI","0001316898"
"SY BANCORP","SYI",NULL
"SYNERGIS TECH","SYN",NULL
"TAG IT PACIFIC","TAG",NULL
"TARGET TRUST X GE DEB","TGE",NULL
"TARGETS TR VI","TOE",NULL
"TARGETS TR XII DEB","TPI",NULL
"TARGETS TR XIII DEB","TWV",NULL
"TARGETS TR XIV DEB","TDN",NULL
"TARGETS TR XVI FD","TGY",NULL
"TARGETS TR XVII","TJA",NULL
"TARGETS TRUST IX TARGETS DEB","TDH",NULL
"TARGETS TRUST XI DEB","TXM",NULL
"TARGETS TRUST XV DEB","TBM",NULL
"TBA ENTMNT","TBA",NULL
"TEAM","TMI",NULL
"TECH FLAVORS","TFF",NULL
"TECH HLDS","TSH",NULL
"TECH OPS SEVCON","TO",NULL
"TECHNOLOGY SEL SPDR ETF","XLK",NULL
"TELECOM HOLDRS ML ETF ADR","TTH",NULL
"TELEPHONE & DATA","TDS",NULL
"TELETOUCH COMM","TLL",NULL
"TENERA","TNR",NULL
"TENGASCO","TGC","0001001614"
"TERREMARK WRLDWD","TWW",NULL
"THERMOVIEW INDS","THV",NULL
"THOUSAND TRAILS","TRV",NULL
"TIERS S&P 02-19 TR CT DEB","SNJ",NULL
"TIPPERARY","TPY",NULL
"TITAN PHARM","TTP",NULL
"TODHUNTER INTL","THT",NULL
"TOFUTTI BRANDS","TOF",NULL
"TOMPKINSTRUSTCO","TMP","0001005817"
"TOPAZ GROUP","TPZ",NULL
"TRANS LUX","TLX",NULL
"TRANSMONTAIGNE","TMG",NULL
"TRANSNATL FINL","TFN",NULL
"TRIO TECH INTL","TRT",NULL
"TUBOS DE ACERO ADR","TAM",NULL
"TUTOGEN MEDICAL","TTG",NULL
"TUXIS","TUX",NULL
"ULTRA PETROLEUM","UPL","0001022646"
"UNI MARTS","UNI",NULL
"UNION BNKSHR INC","UNB",NULL
"UNITED CAPITAL","AFP",NULL
"UNITED FINL MTG","UFM",NULL
"UNITED GUARDIAN","UG",NULL
"UNITIL","UTL",NULL
"UQM TECHNOLOGIES","UQM",NULL
"URECOATS INDS","URT",NULL
"US CELLULAR","USM",NULL
"US DATAWORKS","UDW",NULL
"US EXPLORATION","UXP",NULL
"US LIQUIDS","USL",NULL
"USURF AMERICA","UAX",NULL
"UTD MOBILE HOMES","UMH",NULL
"UTEK","UTK","0001098482"
"UTILITIES HOLDRS ML ETF ADR","UTH",NULL
"UTILITIES SELECT SPDR ETF","XLU",NULL
"VALLEY NATL GAS","VLG",NULL
"VALPEY FISHER CP","VPF",NULL
"VAN KAMPEN ADV MU TR II FD","VKI",NULL
"VAN KAMPEN CALI MUN TR FD","VKC",NULL
"VAN KAMPEN MA VAL MUNI FD","VMV",NULL
"VAN KAMPEN OH VAL MUNI FD","VOV",NULL
"VAN KAMPEN SEL SEC MUNI FD","VKL",NULL
"VAN TOT STK MKT","VTI",NULL
"VANGUARD INDEX VIPERS","VXF",NULL
"VARSITY BRANDS","VBR",NULL
"VASOGEN","VSV",NULL
"VERMONT PURE","VPS","0001123316"
"VERSAR","VSR",NULL
"VI GROUP PLC ADR","GVI",NULL
"VICON INDUSTRIES","VII",NULL
"VIRAGEN","VRA",NULL
"VIRCO MFG","VIR",NULL
"VITA FOOD PROD","VSF",NULL
"VITRAN","VVN",NULL
"VORNADO OPERAT","VOO",NULL
"VULCAN INTL","VUL",NULL
"WASHINGTON SVGS","WSB",NULL
"WATSCO STK B","WSO.B",NULL
"WEBCO INDS","WEB",NULL
"WEBS GERMANY","EWG",NULL
"WEBS ITALY","EWI",NULL
"WEBS MALAYSIA","EWM",NULL
"WEBS SWITZERLAND","EWL",NULL
"WELLCO ENTER","WLC",NULL
"WELLS GARDNER","WGA","0000105608"
"WELLSFORD","WRP","0001038222"
"WESCO FINANCIAL","WSC",NULL
"WEST COAST RLTY","MPQ",NULL
"WESTFIELD FIN","WFD","0001157647"
"WESTMINSTER CAP","WI",NULL
"WESTMORELAND","WLB",NULL
"WHEATON RIVER","WHT",NULL
"WHITMAN ED GP","WIX",NULL
"WILSHIRE OIL","WOC",NULL
"WINLAND ELEC","WEX",NULL
"WINTON FINL","WFI",NULL
"WIRELESS HOLDRS ML ETF DR","WMH",NULL
"WIRELESS TELECOM","WTT",NULL
"WORLD WIRELESS","XWC",NULL
"WORONOCO BANCORP","WRO",NULL
"WYNDHAM INTL STK A","WBR",NULL
"XCELERA","XLA",NULL
"ZIEGLER","ZCO",NULL
"iSHARES NAS BIO FD","IBB",NULL
"1 800 ATTORNEY","ATTY",NULL
"1 800 CONTACTS","CTAC","0001050122"
"1800FLOWERS.COM","FLWS",NULL
"1ST CONSTITUTIN","FCCY","0001141807"
"1ST SOURCE","SRCE",NULL
"1ST STATE BNCP","FSBC",NULL
"21ST CENT HLDG","TCHC",NULL
"24 7 REAL MEDIA","TFSM","0001062195"
"3 DIMENSIONAL","DDDP",NULL
"3COM","COMS",NULL
"3D SYSTEMS STK F","TDSC",NULL
"3TEC ENERGY","TTEN",NULL
"724 SOLUTIONS","SVNX","0001097641"
"800 TRAVEL SYS WNT","IFLWQ",NULL
"8x","EGHT",NULL
"A CONSULT TEAM","TACX","0001040792"
"A S V INC","ASVI",NULL
"A SCHULMAN","SHLM",NULL
"AAIPHARMA","AAII",NULL
"AAON","AAON",NULL
"AASTROM BIOSCIEN","ASTM",NULL
"ABATIX","ABIX",NULL
"ABAXIS","ABAX",NULL
"ABC BANCORP","ABCB",NULL
"ABER DIAMOND","ABER",NULL
"ABGENIX","ABGX","0001052837"
"ABIGAIL ADAMS","AANB",NULL
"ABINGTON BANCRP","ABBK",NULL
"ABIOMED","ABMD",NULL
"ABLE ENERGY","ABLE",NULL
"ABLE LABS","ABRX",NULL
"ABLEMARLE FST BK","AFBK",NULL
"ABRAMS INDS","ABRI",NULL
"AC MOORE ARTS","ACMR","0001042809"
"ACAMBIS ADR","ACAM",NULL
"ACCESS ANYTIME","AABC",NULL
"ACCESSITY CORP","ACTY",NULL
"ACCLAIM ENTMT","AKLM",NULL
"ACCREDO HEALTH","ACDO",NULL
"ACE CASH EXPRESS","AACE",NULL
"ACE COMM","ACEC",NULL
"ACETO","ACET",NULL
"ACLARA BIO","ACLA",NULL
"ACMAT STK A","ACMTA",NULL
"ACME COMMS","ACME",NULL
"ACORN HOLDING","AVCC",NULL
"ACORN PRODUCTS","ACRN",NULL
"ACRES GAMING","AGAM",NULL
"ACS TECH","ACSEF",NULL
"ACT TELECONFEREN","ACTT",NULL
"ACTEL","ACTL",NULL
"ACTERNA","ACTR",NULL
"ACTION PRODUCTS","APII",NULL
"ACTIVCARD ADS","ACTI",NULL
"ACTIVE IQ TECH","AIQT",NULL
"ACTIVE POWER","ACPW","0001044435"
"ACTIVISION","ATVI",NULL
"ACTUATE","ACTU","0001062478"
"ACTV","IATV",NULL
"ACXIOM","ACXM",NULL
"ADAM","ADAM",NULL
"ADAMS GOLF","ADGO","0001059763"
"ADAPTEC","ADPT",NULL
"ADC TELECOM","ADCT",NULL
"ADE","ADEX",NULL
"ADEPT TECHNOL","ADTK",NULL
"ADMIRALTY BANCP STK B","AAAB",NULL
"ADOBE SYS","ADBE",NULL
"ADOLOR","ADLR","0001076167"
"ADSTAR INC","ADST",NULL
"ADTRAN","ADTN",NULL
"ADV ENVIRO RECYC CL A","AERTA",NULL
"ADV FIBRE COMM","AFCI",NULL
"ADV NEUROMODULAT","ANSI","0000203077"
"ADV NUTRACEUTCLS","ANII",NULL
"ADV POWER TECH","APTI","0001114973"
"ADVAN DIGITAL","ADIC",NULL
"ADVAN FINANCE","AFBC",NULL
"ADVANCED ENERGY","AEIS",NULL
"ADVANCEPCS","ADVP",NULL
"ADVANTA STK A","ADVNA",NULL
"ADVANTA STK B","ADVNB",NULL
"ADVENT SOFTWARE","ADVS","0001002225"
"ADVISORY BOARD","ABCO",NULL
"AEHR TEST SYS","AEHR",NULL
"AEP INDUSTRIES","AEPI",NULL
"AERO SYS ENG","AERS",NULL
"AEROFLEX","ARXX",NULL
"AEROGEN","AEGN",NULL
"AESP","AESP",NULL
"AETERNA LABS","AELA",NULL
"AETHER SYSTEMS","AETH","0001093434"
"AETRIUM","ATRM",NULL
"AFC ENTERPRISES","AFCE","0001041379"
"AFFYMETRIX","AFFX",NULL
"AFTERMARKT TECH","ATAC",NULL
"AGILE SOFTWARE","AGIL",NULL
"AHL SERVICES","AHLS",NULL
"AIR METHODS","AIRM",NULL
"AIR T","AIRT",NULL
"AIRGATE PCS","PCSA",NULL
"AIRNET COMMS","ANCC",NULL
"AIRSPAN NETWORKS","AIRN","0001105542"
"AKAMAI TECH","AKAM","0001086222"
"AKSYS","AKSY",NULL
"AKZO NOBEL ADR","AKZOY",NULL
"ALABAMA NATL","ALAB",NULL
"ALADDIN KNOWL","ALDN",NULL
"ALANCO TECH","ALAN",NULL
"ALASKA COMMS","ALSK","0001089511"
"ALBANY MOLECULAR","AMRI","0001065087"
"ALCATEL ADR","ALAO",NULL
"ALCIDE","ALCD",NULL
"ALDERWOODS GRP","AWGI",NULL
"ALDILA","ALDA",NULL
"ALEX & BALDWIN","ALEX",NULL
"ALEXION PHARM","ALXN",NULL
"ALFA","ALFA",NULL
"ALICO","ALCO",NULL
"ALIGN TECHNOLOGY","ALGN","0001097149"
"ALKERMES","ALKS",NULL
"ALL AMER SEMI","SEMI",NULL
"ALLEGIANCE TELE","ALGX",NULL
"ALLEGIANT BANC","ALLE",NULL
"ALLEN ORGAN STK B","AORGB",NULL
"ALLIANCE ATLANT STK B","AACB",NULL
"ALLIANCE BANKSH","ABVA",NULL
"ALLIANCE FIBER","AFOP","0001122342"
"ALLIANCE FINL","ALNC",NULL
"ALLIANCE GAMING","AGI",NULL
"ALLIANCE RSC","ARLP","0001086600"
"ALLIANCE SEMICON","ALSC",NULL
"ALLIED HLTHCARE","AHPI",NULL
"ALLIED MOTION","AMOT",NULL
"ALLOS THERAPEUTC","ALTH","0001097264"
"ALLOY","ALOY",NULL
"ALLSCRIPTS","MDRX","0001124804"
"ALMOST FAMILY","AFAM",NULL
"ALPHA HOSPITAL","ALHY",NULL
"ALPHA TECH GRP","ATGI",NULL
"ALPHANET SOLUT","ALPH",NULL
"ALPHASTAR INS","ASIG",NULL
"ALTAIR NANOTECH","ALTI","0001016546"
"ALTERA","ALTR",NULL
"ALTIGEN COMM","ATGN",NULL
"ALTIRIS","ATRS",NULL
"ALTO PALERMO ADR","APSA",NULL
"ALVARION","ALVR",NULL
"AM CMNTY BNCSHS","ACBA","0001106980"
"AM MEDICAL SYS","AMMD","0001114200"
"AM ONLINE LATIN","AOLAC",NULL
"AM PHARMA PTNRS","APPX",NULL
"AM PHYSICIANS","ACAP","0001118148"
"AM RIVER HLDG","AMRB","0001108236"
"AMARIN ADR","AMRN",NULL
"AMAZON COM","AMZN","0001018724"
"AMB FINL","AMFC",NULL
"AMBASSADORS GRP","EPAX","0001162315"
"AMBASSADORS INTL","AMIE",NULL
"AMCOR ADR","AMCR",NULL
"AMCORE FINANCIAL","AMFI",NULL
"AMEDISYS","AMED",NULL
"AMEN PROPERTIES","AMENC",NULL
"AMER ACCESS TECH","AATK",NULL
"AMER BIO MEDICA","ABMC",NULL
"AMER BUSINESS","ABFI",NULL
"AMER CAP STRAT","ACAS",NULL
"AMER CARMRT","CRMT",NULL
"AMER CLAIMS","AMCE",NULL
"AMER EAGLE OUTF","AEOS",NULL
"AMER ECOLOGY","ECOL",NULL
"AMER FST APARTM","APRO","0001175167"
"AMER HLTHWAYS","AMHC",NULL
"AMER HOME MTG","AHMH",NULL
"AMER INDEPND CP","AMIC",NULL
"AMER LOCKER","ALGI",NULL
"AMER MED TECH","ADLI",NULL
"AMER MEDICAL","AMAC",NULL
"AMER MGMT","AMSY",NULL
"AMER NAT INS","ANAT",NULL
"AMER NATL BKSHR","AMNB",NULL
"AMER PACIFIC","APFC",NULL
"AMER PACIFIC BK STK B","AMPB",NULL
"AMER PHYSICIANS","AMPH",NULL
"AMER PWR CONVERS","APCC",NULL
"AMER SERVICE","ASGR",NULL
"AMER SOFTWARE STK A","AMSWA",NULL
"AMER SUPERCOND","AMSC",NULL
"AMER TECH","ATCO",NULL
"AMER VANTAGE","AVCS",NULL
"AMER WOODMARK","AMWD",NULL
"AMERCO","UHAL",NULL
"AMERIANA","ASBI",NULL
"AMERICA MOVIL ADR","AMOV",NULL
"AMERICAN BANK","AMBK",NULL
"AMERICAN DENTAL","ADPI","0001028087"
"AMERICAN FIN","AMFH",NULL
"AMERICANWEST","AWBC",NULL
"AMERIGON","ARGN",NULL
"AMERIPATH","PATH",NULL
"AMERISERV FINL","ASRV",NULL
"AMERISTAR CASINO","ASCA",NULL
"AMERITRADE","AMTD",NULL
"AMERITRANS CAP","AMTC",NULL
"AMGEN","AMGN",NULL
"AMISTAR","AMTA",NULL
"AMKOR TECHNOLOGY","AMKR","0001047127"
"AMPAL AM ISRAEL","AMPL",NULL
"AMSURG CORP","AMSG",NULL
"AMTECH SYSTEMS","ASYS",NULL
"AMX","AMXC",NULL
"AMYLIN","AMLN",NULL
"ANADIGICS","ANAD",NULL
"ANALOGIC","ALOG",NULL
"ANALYSTS INTL","ANLY",NULL
"ANALYTICAL SUR","ANLT",NULL
"ANAREN","ANEN",NULL
"ANCHOR BANCORP","ABCW",NULL
"ANDERSEN GROUP","ANDR",NULL
"ANDERSONS","ANDE",NULL
"ANDREW","ANDW",NULL
"ANDRX","ADRX","0001123337"
"ANFI","ANFI",NULL
"ANGEION","ANGN",NULL
"ANGIOTECH PHARM","ANPI",NULL
"ANGLO AMERICAN ADR","AAUK",NULL
"ANIKA THERAPEUT","ANIK",NULL
"ANNAPOLIS BANCP","ANNB",NULL
"ANSELL ADR","ANSL",NULL
"ANSOFT","ANST",NULL
"ANSWERTHINK","ANSR","0001057379"
"ANSYS","ANSS","0001013462"
"ANTARES PHARMA","ANTR",NULL
"ANTENNA TV ADR","ANTV",NULL
"ANTHONY & SYLVAN","SWIM",NULL
"ANTIGENICS","AGEN","0001098972"
"AP PHARMA INC","APPA",NULL
"APA OPTICS","APAT",NULL
"APAC CUST SVC","APAC",NULL
"APCO ARGENTINA STK F","APAGF",NULL
"APHTON","APHT",NULL
"APOGEE ENTER","APOG",NULL
"APOGEE TECH","APGT",NULL
"APOLLO GROUP","APOL",NULL
"APPL INOVATION","AINN",NULL
"APPL MOLECULAR","AMEV",NULL
"APPLD MICRO CIRC","AMCC",NULL
"APPLE COMPUTER","AAPL",NULL
"APPLEBEES INTL","APPB",NULL
"APPLIED DIGITAL","ADSX",NULL
"APPLIED EXTRU","AETC",NULL
"APPLIED FILMS","AFCO",NULL
"APPLIED IMAGING","AICX",NULL
"APPLIED MATERIAL","AMAT",NULL
"APPLIED SIGNAL","APSG",NULL
"APPLIX","APLX",NULL
"APROPOS TECH","APRS",NULL
"APTIMUS","APTM",NULL
"ARADIGM","ARDM","0001013238"
"ARCADIS","ARCAF",NULL
"ARCH CAPITAL GP","ACGL",NULL
"ARCTIC CAT","ACAT",NULL
"ARDEN GROUP STK A","ARDNA","0000225051"
"AREL COMM","ARLC",NULL
"ARENA PHARMACTCL","ARNA","0001080709"
"ARGONAUT GROUP","AGII",NULL
"ARGONAUT TECH","AGNT",NULL
"ARIAD PHARM","ARIA",NULL
"ARIBA INC","ARBAE",NULL
"ARISTOTLE","ARTL",NULL
"ARK RESTAURANTS","ARKR",NULL
"ARKANSAS BEST","ABFS",NULL
"ARLINGTN HOSPIT","HOST",NULL
"ARM HLDGS ADR","ARMHY",NULL
"ARMANINO FOODS","ARMF",NULL
"ARQULE","ARQL","0001019695"
"ARRAY BIOPHARMA","ARRY",NULL
"ARRIS GROUP","ARRS","0001141107"
"ARROW FINANCIAL","AROW",NULL
"ARROW INTL","ARRO",NULL
"ARROW MAGNOLIA","ARWM",NULL
"ART TECH GROUP","ARTG","0001086195"
"ARTESIAN RSC STK A","ARTNA",NULL
"ARTESYN TECH","ATSN","0000023071"
"ARTHROCARE","ARTC","0001005010"
"ARTISAN CMPNTS","ARTI",NULL
"ARTISOFT","ASFT",NULL
"ARTISTDIRECT","ARTD",NULL
"ARTS WAY MFG","ARTW",NULL
"ASA INTL","ASAA",NULL
"ASAT HOLDINGS ADR","ASTT",NULL
"ASB FINANCIAL","ASBP",NULL
"ASCENT MEDIA GP","AMGIA",NULL
"ASCENTIAL SFTWR","ASCL",NULL
"ASE TEST","ASTSF",NULL
"ASHWORTH","ASHW",NULL
"ASIAINFO HLDGS","ASIA","0001100969"
"ASK JEEVES","ASKJ",NULL
"ASM INTL","ASMI",NULL
"ASML HOLDING NV","ASML",NULL
"ASPECT COMMS","ASPT",NULL
"ASPECT MEDICAL","ASPM",NULL
"ASPEN TECH","AZPN",NULL
"ASSOC BANCORP","ASBC",NULL
"ASTA FUNDING","ASFI",NULL
"ASTEA INTL","ATEA",NULL
"ASTEC INDUSTRIES","ASTE",NULL
"ASTRO MED","ALOT",NULL
"ASTRONICS","ATRO",NULL
"ASTROPOWER","APWR",NULL
"ASYST","ASYT",NULL
"AT ROAD","ARDI","0001109537"
"ATA HOLDNGS","ATAH",NULL
"ATHEROGENICS","AGIX","0001107601"
"ATI TECHNOLOGIES","ATYT",NULL
"ATL DATA SVCS","ADSC",NULL
"ATLANTIC AMER","AAME",NULL
"ATLANTIC COAST","ACAI",NULL
"ATLANTIC REALTY","ATLRS",NULL
"ATLAS PACIFIC ADR","APCFY",NULL
"ATLNTC LIB FINL","ALFC",NULL
"ATMEL","ATML",NULL
"ATMI","ATMI","0001041577"
"ATP OIL GAS","ATPG","0001123647"
"ATRION","ATRI",NULL
"ATRIX LABS","ATRX",NULL
"ATS MEDICAL","ATSI",NULL
"ATTUNITY","ATTU",NULL
"AUBURN NATL","AUBN",NULL
"AUDIBLE INC","ADBLC",NULL
"AUDIOCODES","AUDC",NULL
"AUDIOVOX STK A","VOXX",NULL
"AUGUST TECH","AUGT",NULL
"AULT","AULT",NULL
"AUSPEX SYSTEMS","ASPX",NULL
"AUTHENTIDT HLDG","ADAT",NULL
"AUTOBYTEL INC","ABTL","0001023364"
"AUTODESK","ADSK",NULL
"AUTOIMMUNE","AIMM",NULL
"AUTONOMY CP ADR","AUTN",NULL
"AVALON CORRECTN","CITY",NULL
"AVALON DIG MKT","AVLN",NULL
"AVANEX","AVNX",NULL
"AVANT IMMUNOTHER","AVAN",NULL
"AVANTGO","AVGO",NULL
"AVATAR HOLDINGS","AVTR",NULL
"AVATAR HOLDINGS DEB","AVTRG",NULL
"AVAX TECHNOLOGS","AVXT",NULL
"AVENUE A","AVEA",NULL
"AVI BIOPHARMA","AVII",NULL
"AVICI SYSTEMS","AVCI","0001094895"
"AVID TECH","AVID",NULL
"AVIDYN","ADYN",NULL
